id,name,position,league,team,season,gamesPlayed,timeOnIce,goals,assists,points,plusMinus,pim,ppGoals,ppAssists,ppPoints,ppTimeOnIce,shGoals,shAssists,shPoints,shTimeOnIce,gwg,faceoffs,faceoffWins,fights,fightWins,fightLosses,hits,giveaways,takeaways,shotsBlocked,shotsOnGoal,gameRating,offensiveGameRating,defensiveGameRating,advancedStats_PDO,advancedStats_GF60,advancedStats_GA60,advancedStats_SF60,advancedStats_SA60,advancedStats_CF,advancedStats_CA,advancedStats_CFPct,advancedStats_CFPctRel,advancedStats_FF,advancedStats_FA,advancedStats_FFPct,advancedStats_FFPctRel,pos,pos_broad
2219,Scott Seitz,LD,1,VAN,74,66,69753,25,17,42,3,31,3,0,3,2223,0,0,0,4335,5,29,13,1,0,1,119,56,30,39,147,67,67,62,102,3.4,3.2,30,33.8,832,906,47.9,5.4,613,701,46.7,6.2,Defense,Defense
2230,Ubba Lodbrok,C,1,ANC,74,66,67438,25,24,49,9,43,1,2,3,3133,2,4,6,9786,2,948,533,0,0,0,58,50,45,44,181,68,63,72,99.9,3.6,3.3,33.1,30.3,823,720,53.3,1.7,593,529,52.9,1.6,Forward,Center
2233,Peanut,LD,1,GFG,74,66,86218,8,13,21,-18,14,0,2,2,3971,0,0,0,7266,2,10,3,0,0,0,84,6,31,195,68,63,52,76,100.8,2.7,3.5,23.8,33.3,843,1136,42.6,0.3,603,802,42.9,0.8,Defense,Defense
2237,Kazuchika Okada,RD,1,ANC,74,66,83262,21,32,53,6,54,11,15,26,14258,0,0,0,2981,1,9,1,0,0,0,112,12,68,64,159,66,60,73,101.3,4,3.4,34.9,33,1017,891,53.3,1.8,753,725,50.9,-1.1,Defense,Defense
2238,Cal Juice,LW,1,NBB,74,66,73905,36,37,73,5,50,11,16,27,10210,1,0,1,3688,5,27,9,0,0,0,121,77,30,26,236,76,82,64,101.6,3.6,3.1,33.3,33.1,878,827,51.5,5.3,649,648,50,4.9,Forward,Wing
2245,Benny Hanna,LW,1,ANC,74,66,59452,24,32,56,26,25,0,1,1,2844,1,1,2,2846,4,27,9,0,0,0,142,32,37,31,169,70,62,68,101.4,5,3.3,36.4,27.5,838,662,55.9,5.1,630,484,56.6,6.6,Forward,Wing
2247,Lilian Flapberg,LD,1,CAR,74,66,64074,4,20,24,-2,47,0,0,0,718,0,0,0,2014,1,45,16,3,1,2,74,13,25,87,72,58,52,63,100.1,3.3,3.3,30.3,30.7,841,856,49.6,0.5,599,613,49.4,-0.8,Defense,Defense
2254,Wyatt King,C,1,STL,74,66,59232,14,14,28,-44,26,1,1,2,1739,0,0,0,3250,2,583,285,0,0,0,48,27,37,40,85,62,60,62,99.1,2.7,5.4,23.8,44.6,571,1041,35.4,-1.8,426,774,35.5,-1.2,Forward,Center
2261,Kellen Watkins,RW,1,STL,74,66,74947,15,45,60,-36,38,3,17,20,13487,0,1,1,2232,0,119,51,0,0,0,127,54,31,41,146,72,72,67,99.4,3.1,4.9,27.2,40.5,727,1052,40.9,5.8,515,785,39.6,4.6,Forward,Wing
2269,Dag-Otto Bjorn,C,1,CAR,74,66,68922,16,15,31,-25,28,2,3,5,3553,0,0,0,4885,2,697,400,0,0,0,78,55,35,61,154,67,64,67,95.2,2.4,3.7,31.1,30.1,833,799,51,2.6,616,593,51,1.3,Forward,Center
2271,Mauga,RW,1,KEL,74,66,58272,7,17,24,-26,10,0,0,0,467,0,0,0,2040,0,36,20,0,0,0,104,41,27,44,121,64,62,62,94.5,2.1,3.7,30.1,30.3,771,765,50.2,1.3,547,563,49.3,1.1,Forward,Wing
2272,Rence Sykut,LW,1,CAR,74,66,78439,27,54,81,9,59,10,21,31,13124,0,0,0,8678,3,152,79,1,0,1,153,68,32,59,178,81,80,76,102.8,4.1,3.1,32,30.8,817,767,51.6,3.3,608,546,52.7,3.7,Forward,Wing
2273,Jasmin Quevillon,LW,1,KEL,74,66,61567,13,12,25,-22,14,2,0,2,3152,0,0,0,346,3,5,2,0,0,0,88,40,33,43,139,65,63,63,95.9,2.4,3.7,30.1,30.7,802,809,49.8,0.8,576,593,49.3,1.2,Forward,Wing
2274,Jesus Murphy,C,1,ANC,74,66,56067,14,21,35,6,18,0,0,0,417,0,1,1,3010,1,74,34,0,0,0,142,51,29,45,113,67,64,64,100.2,3.6,3.3,34.9,32.2,814,737,52.5,0.5,599,558,51.8,0.1,Forward,Center
2275,Slava-Ukraini Heroyam-Slava,RW,1,YUM,74,66,58759,14,28,42,12,16,1,0,1,2838,0,0,0,2250,4,10,2,0,0,0,68,38,31,4,122,64,64,60,101.7,4.3,3.4,35.3,32.8,819,756,52,2,614,570,51.9,2.2,Forward,Wing
2279,Jussi Mutou,LW,1,COL,74,66,72597,40,49,89,21,58,11,13,24,14358,2,1,3,2781,7,179,70,0,0,0,185,62,36,39,262,76,79,69,100.4,4.9,3.4,42.5,30.6,1023,749,57.7,1.6,790,564,58.3,1.7,Forward,Wing
2281,Guy Incognito,RD,1,REG,74,66,92225,11,30,41,-9,42,8,10,18,13802,0,2,2,10189,2,2,1,0,0,0,132,14,75,123,163,70,65,74,99.9,3.1,3.4,29.4,32.7,915,1001,47.8,-0.3,660,718,47.9,-0.5,Defense,Defense
2287,Nico Nurminen,LW,1,REG,74,66,73932,27,28,55,-2,28,3,8,11,5714,6,1,7,11530,5,249,84,0,0,0,159,45,33,23,156,73,72,69,98.2,3,3.6,31.4,31.6,816,795,50.7,3.7,592,574,50.8,3.5,Forward,Wing
2290,Valerija Serapin,LD,1,COL,74,66,85132,5,27,32,40,43,0,1,1,5026,0,8,8,10566,1,6,3,0,0,0,125,21,45,93,93,62,54,70,102.1,4.7,3.2,38.2,31.7,1159,924,55.6,-1.4,877,713,55.2,-3.1,Defense,Defense
2292,Trey Daniels,LW,1,KEL,74,66,66061,16,17,33,-18,27,1,1,2,3217,0,0,0,519,1,63,37,0,0,0,115,65,40,49,150,70,68,67,97.4,2.8,3.9,29.9,32.6,859,867,49.8,0.8,619,656,48.5,0.2,Forward,Wing
2295,Kristian Seppanen,LD,1,YUM,74,66,89450,4,33,37,2,36,1,9,10,11404,0,2,2,9217,0,5,2,0,0,0,88,13,76,190,147,68,60,77,99.8,3.8,3.6,35.5,32.8,1075,1030,51.1,0.8,789,755,51.1,1.3,Defense,Defense
2299,Wes Thunderbass,RD,1,NL,74,66,84539,16,35,51,19,35,6,14,20,10562,1,1,2,2950,1,28,9,1,1,0,61,12,71,159,185,68,60,76,102,3.9,2.7,32.6,27.8,1082,976,52.6,-4.5,758,635,54.4,-2.7,Defense,Defense
2302,Warwick Windsor,RD,1,GFG,74,66,66715,2,8,10,-9,18,0,0,0,566,0,1,1,4334,0,30,14,0,0,0,62,9,25,197,45,61,51,73,100.5,2.4,3,24.1,30.9,678,930,42.2,-0.3,479,625,43.4,1.3,Defense,Defense
2303,Daniel Durkburg,RW,1,KEL,74,66,67587,21,36,57,-16,36,7,16,23,10285,0,0,0,1919,1,295,152,0,0,0,101,49,47,29,179,70,68,69,98.9,2.9,3.6,32,34.8,782,792,49.7,0.7,583,616,48.6,0.3,Forward,Wing
2304,Luma Lee,C,1,DET,74,66,44670,12,12,24,-1,18,2,1,3,1295,0,0,0,972,3,415,234,0,0,0,51,27,26,20,68,61,57,63,99.1,2.5,2.5,30.6,28.4,582,540,51.9,-3.1,419,397,51.3,-4.4,Forward,Center
2307,Jani Manty,C,1,GFG,74,66,73121,22,35,57,-11,20,10,11,21,11978,0,1,1,2647,1,1031,516,0,0,0,93,56,39,42,137,68,63,71,100.9,2.9,3.4,26.5,33.8,679,905,42.9,0.7,506,655,43.6,1.6,Forward,Center
2312,Vyacheslav Shevchenko,C,1,YUM,74,66,63201,24,28,52,16,26,3,3,6,6274,1,0,1,3734,4,744,383,0,0,0,60,38,36,44,154,65,61,67,102.3,4.3,3.2,35.8,32.4,829,813,50.5,0,619,567,52.2,2.6,Forward,Center
2315,Niclas Sundqvist,LD,1,GFG,74,66,73390,2,14,16,-10,25,0,0,0,549,0,0,0,4960,0,62,24,1,0,1,89,14,46,43,81,60,53,67,99.9,2.1,2.7,24.9,31.7,763,983,43.7,1.9,541,711,43.2,1.1,Defense,Defense
2319,Brooklyn Physt,RD,1,KEL,74,66,81250,10,26,36,-7,22,2,12,14,9940,0,0,0,2520,0,8,3,0,0,0,72,11,60,90,133,63,57,71,100.3,3.1,3.2,30.8,32.9,955,953,50.1,1.3,700,724,49.2,1.1,Defense,Defense
2323,Gewmba Stolemamoney,C,1,MET,74,66,61250,21,18,39,11,32,0,0,0,174,0,0,0,9294,1,630,352,0,0,0,54,78,39,40,150,64,58,68,98.7,3.4,2.6,36.3,24.6,877,647,57.5,2.1,630,418,60.1,3,Forward,Center
2325,Bartholomew Chungus Gingersnap III,LD,1,REG,74,66,77932,8,16,24,-2,36,0,1,1,3660,0,1,1,5172,0,18,9,0,0,0,107,11,53,105,135,66,61,69,100.1,3.1,3.3,30.5,32.5,967,1025,48.5,0.9,686,728,48.5,0.4,Defense,Defense
2328,Rodrigo Banes,RW,1,KEL,74,66,62867,8,18,26,-27,14,0,1,1,3119,1,0,1,2241,1,56,34,0,0,0,85,37,41,43,111,64,61,63,95.7,2.3,4,29.5,33,781,821,48.8,-0.6,556,604,47.9,-0.7,Forward,Wing
2330,Ryland Murphy,RW,1,QCC,74,66,73859,16,62,78,31,30,7,14,21,11979,1,1,2,3556,1,77,15,0,0,0,135,42,49,34,166,75,73,76,103,4,2.2,34.8,26,877,677,56.4,-2.1,661,495,57.2,-2.1,Forward,Wing
2332,Dunkler Sowerwine,RD,1,DET,74,66,86478,9,33,42,35,40,0,3,3,3732,1,1,2,7833,0,23,6,0,0,0,81,11,59,105,159,68,65,70,102.5,4.1,2.5,34.7,26.6,1156,890,56.5,3.4,846,658,56.3,2.1,Defense,Defense
2333,Nick Kodiak,C,1,COL,74,66,44293,11,22,33,3,16,0,0,0,425,0,1,1,1989,2,403,190,0,0,0,76,43,30,30,99,60,54,63,98.9,3.7,3.5,34,29.6,654,555,54.1,-3.1,489,404,54.8,-3,Forward,Center
2336,Teemu Salami,RW,1,DET,74,66,50011,24,20,44,14,14,1,0,1,974,0,0,0,359,3,76,29,0,0,0,94,36,13,19,145,71,76,61,102.5,3.4,2.4,31.3,28.2,680,604,53,-1.8,491,462,51.5,-4.4,Forward,Wing
2340,Demir Bellona,RD,1,QCC,74,66,65997,5,26,31,29,20,0,1,1,3371,0,0,0,998,0,30,10,0,0,0,68,7,38,84,116,64,61,67,102.5,4,2.3,34.3,24.9,927,704,56.8,-1.5,675,496,57.6,-1.4,Defense,Defense
2342,Wellerman,LW,1,YUM,74,66,50978,18,23,41,14,22,0,0,0,310,0,0,0,761,2,13,5,0,0,0,97,34,22,41,100,64,63,63,101.8,4.3,3.3,35.1,31.4,769,756,50.4,-0.1,563,508,52.6,3,Forward,Wing
2346,Peyton Mcbride,LD,1,YUM,74,66,68072,5,20,25,29,22,0,1,1,544,0,0,0,2747,0,33,9,0,0,0,100,12,52,57,120,64,61,65,104.8,4.5,2.9,33.6,33.4,979,978,50,-0.7,709,715,49.8,-0.7,Defense,Defense
2350,Erno Joonas,RW,1,VAN,74,66,60888,17,21,38,-3,28,0,1,1,2134,1,0,1,2354,0,40,13,0,0,0,87,40,24,47,100,64,62,63,101.8,3.9,4.1,30.6,37.2,755,878,46.2,3,559,691,44.7,3.4,Forward,Wing
2351,Sebastien Levesque,LD,1,ANC,74,66,77531,2,21,23,4,29,1,3,4,5687,0,0,0,2666,0,22,3,1,0,1,114,18,64,75,94,62,55,67,100.1,3.7,3.3,32.4,29.4,979,914,51.7,-0.6,726,674,51.9,0.3,Defense,Defense
2353,Lucki Blackwood,RW,1,ANC,74,66,67717,20,42,62,-2,49,3,20,23,14481,0,0,0,479,4,21,8,1,0,1,144,53,38,15,165,73,75,66,100.1,3.8,3.5,33.9,31.7,801,712,52.9,1.1,588,550,51.7,0,Forward,Wing
2367,Julian Kuznatsov,LW,1,MET,74,66,64350,19,19,38,14,24,1,0,1,2954,0,0,0,8751,2,203,105,1,0,1,117,49,38,66,136,72,67,74,99.3,3.6,2.6,37.4,25.5,925,666,58.1,3,660,442,59.9,2.8,Forward,Wing
2369,Pablo IceCreamBar,LD,1,KEL,74,66,77632,5,13,18,-25,24,0,1,1,3349,0,1,1,7018,0,6,2,0,0,0,60,16,43,109,81,61,56,66,97.4,2.6,4,30,34.9,886,1034,46.1,-4.5,647,759,46,-3.5,Defense,Defense
2377,Simo Jääskeläinen,LD,1,DET,74,66,83894,5,19,24,31,23,0,0,0,727,0,1,1,8429,1,20,6,1,1,0,75,11,55,75,136,63,54,71,101.6,3.5,2.1,35.7,25.3,1145,879,56.6,3.5,864,631,57.8,4.5,Defense,Defense
2381,Daquavion Davis Jr,RD,1,MET,74,66,63152,4,20,24,13,22,0,0,0,549,0,0,0,3200,0,51,20,0,0,0,53,12,26,83,100,62,58,64,100.6,3.6,2.8,36.7,30.6,976,814,54.5,-2,713,588,54.8,-4.3,Defense,Defense
2384,Florian Hascek,C,1,NBB,74,47,42509,8,24,32,3,16,1,2,3,2339,0,2,2,999,2,295,137,0,0,0,51,37,28,11,73,67,65,65,102.3,3.3,3.1,29.8,35.3,502,580,46.4,0.4,389,466,45.5,0.1,Forward,Center
2386,Carter Crutchfield,LD,1,ANC,74,66,77586,1,26,27,15,31,0,1,1,1219,0,2,2,8750,0,29,9,0,0,0,134,13,65,78,87,62,54,69,100.5,3.5,2.9,32.8,28.6,963,895,51.8,-0.4,726,641,53.1,2.1,Defense,Defense
2388,Dave Bardizz,LW,1,GFG,74,66,53254,8,13,21,-12,12,0,0,0,137,0,0,0,1928,2,43,12,0,0,0,79,30,18,33,100,64,64,59,99,2.3,3.1,23.8,29.6,566,714,44.2,2.4,401,491,45,3.3,Forward,Wing
2389,Cob OCorn,RW,1,CAR,74,66,65137,26,42,68,17,32,6,17,23,12496,0,0,0,234,3,2,1,0,0,0,140,43,21,28,126,72,69,72,104.1,4.1,2.5,31,27.6,733,688,51.6,3.2,523,467,52.8,3.7,Forward,Wing
2394,Lily Jin Morrow,LW,1,VAN,74,66,71450,42,37,79,0,40,15,14,29,10111,0,0,0,423,8,34,14,0,0,0,155,59,21,34,214,74,80,62,101.3,4,3.7,31.9,33.4,861,852,50.3,8.8,637,673,48.6,9,Forward,Wing
2395,Jordan Thompson,RW,1,MET,74,66,72788,29,51,80,9,26,10,20,30,13682,0,0,0,198,2,126,71,0,0,0,177,64,35,37,205,77,79,69,98.5,4.3,3.4,39,26.5,1018,739,57.9,2.8,764,512,59.9,2.9,Forward,Wing
2396,Emil Karlsson,C,1,DET,74,66,67258,9,24,33,-7,36,1,4,5,3897,0,1,1,9075,1,819,421,1,0,1,59,28,59,30,84,67,62,71,95,2.9,3.2,36.1,24.9,878,666,56.9,3.5,643,463,58.1,4.4,Forward,Center
2398,Ace Guilded,C,1,MET,74,66,74665,30,53,83,10,29,9,20,29,13687,0,0,0,2202,4,962,520,1,0,1,82,69,38,35,186,68,65,69,99.3,4.3,3.2,39.9,27.9,1023,762,57.3,1.9,780,534,59.4,2.2,Forward,Center
2407,David Doughtty,RD,1,GFG,74,66,83108,5,13,18,-41,28,0,0,0,4084,0,0,0,1352,0,4,2,0,0,0,88,9,35,53,100,60,56,64,97.1,1.9,3.8,23.7,34.3,874,1166,42.8,0.7,618,862,41.8,-1.1,Defense,Defense
2413,Grell Fortox,RD,1,VAN,74,38,43572,2,11,13,-11,12,0,1,1,345,0,0,0,4697,0,17,3,0,0,0,47,12,31,46,59,59,53,66,99.3,3.3,4.6,29.9,39.2,484,663,42.2,-0.3,366,507,41.9,0.9,Defense,Defense
2416,Slowpoke,LD,1,NL,74,66,79961,5,20,25,14,43,1,1,2,2381,0,0,0,4933,0,7,1,1,0,1,55,14,44,127,113,60,52,69,100.7,3.5,2.9,32.6,28.8,1119,998,52.9,-4.2,783,669,53.9,-3.5,Defense,Defense
2417,Elly Snow-Leopard,LW,1,YUM,74,66,60014,19,29,48,16,16,0,0,0,2994,0,0,0,2792,2,21,7,0,0,0,105,44,23,23,132,68,69,62,102.2,4.3,3.2,36.8,33.6,849,788,51.9,1.9,638,592,51.9,2.2,Forward,Wing
2420,Shadow Fenix,C,1,COL,74,66,77388,41,52,93,45,44,9,20,29,14543,10,4,14,11811,6,957,492,0,0,0,89,82,28,54,290,75,74,75,102.6,5.1,2.6,44.1,29.3,954,651,59.4,3.9,737,497,59.7,3.5,Forward,Center
2427,Dwayne Swanson ,RW,1,MET,74,66,62975,16,42,58,11,20,8,13,21,13494,0,0,0,4,2,1,1,0,0,0,148,37,46,26,173,73,71,70,99.9,3.8,2.5,36.2,24,844,608,58.1,2.9,599,393,60.4,3.3,Forward,Wing
2429,Viktor Vyzovsky,LW,1,GFG,74,66,60259,8,17,25,-14,23,0,0,0,262,1,0,1,6921,2,161,45,1,0,1,107,38,31,64,85,69,65,69,99.1,2.3,3.3,24.5,32.3,629,794,44.2,2.5,436,563,43.6,1.6,Forward,Wing
2433,GM's Son,C,1,VAN,74,66,66539,25,41,66,7,27,1,3,4,2448,0,0,0,2729,3,804,421,0,0,0,61,45,35,18,123,67,67,65,103.5,4.3,3.8,30.9,36,831,907,47.8,5.4,628,726,46.4,5.9,Forward,Center
2437,Poiklm,C,1,GFG,74,66,62260,19,15,34,-3,24,3,0,3,3289,0,0,0,2421,2,679,340,0,0,0,67,43,40,34,89,66,62,68,100.9,2.8,3,25.5,29.7,659,787,45.6,4.3,473,547,46.4,5.3,Forward,Center
2438,Jean-François Bokassa,RD,1,ANC,74,66,78327,9,19,28,20,31,1,1,2,511,2,3,5,9505,1,10,5,1,0,1,89,12,46,107,100,64,57,72,100.9,3.6,2.9,33.9,29.6,991,910,52.1,0,754,664,53.2,2.2,Defense,Defense
2448,Eric Vanderberg Jr,RD,1,NL,74,66,76270,3,28,31,23,49,0,1,1,547,0,2,2,4721,0,21,9,1,0,1,92,7,57,56,111,61,54,66,100.5,3.8,2.7,36.6,27.4,1176,888,57,2.1,848,641,57,1.1,Defense,Defense
2451,Patrick Meyer,C,1,NBB,74,48,41732,13,13,26,-5,14,0,1,1,114,1,0,1,2565,1,475,258,0,0,0,34,16,12,17,72,64,62,62,99.6,2.8,3.3,28.9,33.5,515,549,48.4,-0.7,373,429,46.5,-1.2,Forward,Center
2452,Napoleon Dinklage,LD,1,COL,74,66,73113,6,34,40,30,39,0,2,2,1692,0,3,3,4922,0,33,12,0,0,0,130,10,75,66,98,63,55,70,100.8,4.1,2.9,38.8,29.3,1165,847,57.9,2,878,647,57.6,0.6,Defense,Defense
2453,Brandon Gilleyes,LW,1,COL,74,66,57361,22,19,41,10,32,2,2,4,5274,0,0,0,210,3,21,5,0,0,0,122,36,32,21,179,69,70,61,99.3,3.6,2.8,37.5,26.9,855,644,57,0.6,639,457,58.3,1.5,Forward,Wing
2458,Alexel Kamensky,RW,1,NL,74,62,49782,14,27,41,28,10,0,0,0,197,0,0,0,230,1,3,2,0,0,0,81,39,19,18,99,69,69,62,103.2,4.5,2.6,35.5,26.7,796,648,55.1,-0.4,573,431,57.1,1.1,Forward,Wing
2467,Prince Marius,RW,1,DET,74,66,75186,26,58,84,24,26,7,17,24,12090,1,1,2,9098,3,23,5,0,0,0,165,61,34,53,202,85,91,73,102.6,4.5,2.3,36.5,24.1,877,665,56.9,3.5,642,435,59.6,6.4,Forward,Wing
2480,Bongo,LW,1,ANC,74,66,64202,16,25,41,11,24,0,0,0,2371,2,2,4,9976,4,28,10,0,0,0,133,40,34,65,169,74,72,71,100.8,3.5,2.9,33.5,30.3,781,703,52.6,0.7,576,505,53.3,2.1,Forward,Wing
2484,Jerry Moonshine,LW,1,KEL,74,66,60993,12,16,28,-29,20,1,2,3,9676,0,0,0,0,2,19,10,0,0,0,61,37,46,26,166,65,61,66,96.6,2.3,3.9,30.2,35.5,681,750,47.6,-2.1,499,578,46.3,-2.8,Forward,Wing
2503,Average Dude,LW,1,STL,74,66,68336,9,14,23,-66,20,1,1,2,3017,2,3,5,8653,0,261,78,0,0,0,76,35,31,75,100,68,68,63,93.6,1.7,5.9,23.4,43.2,572,1090,34.4,-3.2,435,801,35.2,-1.6,Forward,Wing
2505,Red Panda,LW,1,REG,74,66,70262,16,22,38,-16,40,3,0,3,3792,2,0,2,3755,2,187,110,0,0,0,151,55,46,54,141,68,64,70,97.3,2.8,3.7,32.1,32.6,859,925,48.2,0.3,655,667,49.5,1.9,Forward,Wing
2509,Milk Jones,RD,1,NBB,74,48,45706,2,7,9,1,20,0,0,0,276,0,0,0,3732,0,25,6,0,0,0,38,10,12,49,55,56,51,60,101.9,3.5,3.5,30.8,37.9,581,641,47.5,-2,435,512,45.9,-2.1,Defense,Defense
2512,Carl Hatchimal,RW,1,NBB,74,66,53993,3,22,25,0,22,0,1,1,1127,0,0,0,824,1,10,3,0,0,0,90,39,25,38,64,64,58,66,102.3,2.6,2.6,26.4,34.7,625,763,45,-3.7,465,587,44.2,-3.2,Forward,Wing
2515,Jae-ik Barron,C,1,GFG,74,66,74661,7,27,34,-19,24,1,11,12,11291,0,1,1,6950,0,761,397,0,0,0,73,46,43,53,111,69,62,74,98.9,2.2,3.3,25.1,33.4,683,844,44.7,3.2,481,616,43.8,2,Forward,Center
2524,Trent Wiseman,LD,1,COL,74,66,71819,4,15,19,26,35,0,0,0,735,0,5,5,4731,1,22,6,1,0,1,91,18,46,155,65,61,52,71,99.8,3.9,2.8,39.4,27.8,1128,907,55.4,-1.7,858,599,58.9,2.5,Defense,Defense
2533,Cedar Lawson,RD,1,STL,74,66,76017,3,13,16,-68,42,0,0,0,1248,0,0,0,4265,0,15,5,0,0,0,59,14,48,81,72,55,53,55,97,2.7,6.2,25.6,46.1,781,1326,37.1,0.4,567,1064,34.8,-2.5,Defense,Defense
2538,Deep Thought,RW,1,ANC,74,66,69752,37,48,85,18,53,11,15,26,14494,0,0,0,800,6,25,9,0,0,0,188,53,34,17,215,76,79,67,101.5,5,3.3,36.8,27.6,847,688,55.2,4.2,648,508,56.1,6,Forward,Wing
2547,Dooddle Wonderpeck,RD,1,CAR,74,66,62803,9,13,22,2,18,1,0,1,748,0,0,0,1681,2,54,14,0,0,0,91,13,35,65,86,62,58,64,100.5,3.5,3.2,31.5,29.6,845,840,50.1,1.3,613,591,50.9,1.3,Defense,Defense
2549,Sad Ketchup,C,1,NL,74,66,69565,25,48,73,14,32,7,19,26,10499,0,1,1,3331,4,862,464,0,0,0,68,25,54,7,149,70,66,72,100.7,4.2,3.1,36.8,28.9,926,712,56.5,1.3,683,517,56.9,1,Forward,Center
2554,Nathan Abel,RW,1,ANC,74,16,9857,1,1,2,-7,2,0,0,0,0,0,0,0,14,0,4,1,0,0,0,18,6,4,9,14,59,54,61,93.7,2.2,4.8,28.5,34,123,150,45.1,-8.6,96,112,46.2,-6.3,Forward,Wing
2555,Harry Sachs,LW,1,NL,74,4,3312,1,0,1,-1,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,3,1,2,3,8,70,72,64,94.6,1.1,2.2,32.8,25.1,55,40,57.9,-0.3,33,30,52.4,-5.5,Forward,Wing
2557,Betzee Nickelback,C,1,CAR,74,66,78574,28,50,78,7,58,7,28,35,13061,0,0,0,8349,2,1124,648,0,0,0,70,53,37,71,177,74,70,76,102.1,4.3,3.3,32.2,29.8,813,794,50.6,1.9,606,544,52.7,3.7,Forward,Center
2561,Muon Collider,RW,1,ANC,74,66,51074,14,24,38,15,18,1,0,1,563,0,0,0,619,3,17,6,0,0,0,105,41,19,13,122,66,65,62,102.2,3.7,2.7,34,30.9,753,665,53.1,1.3,551,500,52.4,1,Forward,Wing
2562,Shawn Pawn,LW,1,QCC,74,66,56824,14,33,47,30,24,1,0,1,2542,0,0,0,144,2,9,2,0,0,0,96,40,18,11,131,71,76,59,103.3,4.1,2.1,33.4,23.5,840,578,59.2,1.8,581,418,58.2,-0.6,Forward,Wing
2563,Troy McClure IIII,LD,1,REG,74,66,86601,5,16,21,-9,46,0,1,1,3431,0,1,1,10150,0,7,3,0,0,0,83,15,53,197,86,63,52,75,98.5,2.9,3.5,29.9,32,1004,1057,48.7,1.2,722,756,48.8,0.9,Defense,Defense
2569,Brandon Strongstick,RW,1,GFG,74,66,62487,13,20,33,-14,14,0,1,1,3526,0,0,0,620,3,1,0,0,0,0,114,49,12,29,111,68,70,60,99.8,2.5,3.3,24.7,32.1,687,860,44.4,2.8,486,625,43.7,1.8,Forward,Wing
2572,Archibald Walker,RD,1,NL,74,11,11582,0,2,2,2,2,0,0,0,0,0,0,0,598,0,1,0,0,0,0,15,2,6,1,17,57,52,60,103.2,3.3,2.6,29.8,33.8,146,158,48,-3,104,120,46.4,-7,Defense,Defense
2580,Jennifer Huh,RW,1,REG,74,5,3500,0,1,1,-2,2,0,0,0,23,0,0,0,58,0,0,0,0,0,0,14,3,3,2,5,67,65,65,94.9,1.1,3.2,20,30.5,41,49,45.6,5.2,26,35,42.6,1.2,Forward,Wing
2597,Walter Melon,LW,1,CAR,74,66,67131,9,23,32,-34,22,1,2,3,3567,0,0,0,4174,1,139,50,0,0,0,140,61,29,24,169,69,68,63,94.2,2.1,3.9,29.9,30.5,800,811,49.7,0.6,588,602,49.4,-0.8,Forward,Wing
2608,Entropy Sanchez,LW,1,NL,74,66,62822,26,32,58,35,15,1,0,1,2143,0,1,1,1884,5,110,35,0,0,0,98,62,27,25,165,72,77,60,103,4.4,2.4,37.4,27.1,985,724,57.6,2.9,723,524,58,2.5,Forward,Wing
2613,3WW Wingmate-Roc,C,1,ANC,74,10,6152,0,1,1,-5,2,0,0,0,148,0,0,0,41,0,9,3,0,0,0,16,2,5,7,13,62,57,65,92.8,1.2,4.2,29.6,37.4,76,95,44.4,-11.8,57,75,43.2,-12.1,Forward,Center
2640,Bris Kryant,C,1,VAN,74,35,27747,8,7,15,-7,18,0,0,0,42,0,0,0,189,1,73,35,0,0,0,46,16,11,9,49,64,65,56,101.4,2.9,3.7,24.5,35.5,314,410,43.4,-2.2,225,328,40.7,-2.4,Forward,Center
2644,Mac Turner,C,1,REG,74,66,81059,23,52,75,-4,20,12,19,31,13839,1,5,6,11988,3,1025,542,0,0,0,99,72,58,47,184,72,62,79,99.9,3.5,3.7,31.5,33,807,791,50.5,3.5,584,582,50.1,2.5,Forward,Center
2646,Charlie Slurpe,C,1,STL,74,66,75775,13,35,48,-39,36,4,13,17,13070,1,0,1,3351,1,658,359,0,0,0,64,38,49,53,162,67,63,69,98.6,2.8,4.7,27,39.7,707,1062,40,4.5,507,777,39.5,4.4,Forward,Center
2652,Richard Thomson,LD,1,STL,74,66,67088,1,15,16,-46,26,0,0,0,897,0,0,0,4347,0,20,10,2,2,0,50,9,34,134,40,56,51,62,99.8,2.8,5.4,23.6,44.4,645,1222,34.5,-3.2,471,917,33.9,-3.5,Defense,Defense
2654,Trevon,RW,1,STL,74,53,44325,7,18,25,-46,26,0,2,2,1232,0,0,0,896,0,232,83,2,0,2,43,27,34,32,75,59,57,58,94.5,2.9,6.7,28.6,42.5,504,807,38.4,1.1,382,598,39,2.9,Forward,Wing
2729,James Howlett,C,1,KEL,74,12,7058,0,1,1,-3,4,0,0,0,34,0,0,0,354,0,60,30,0,0,0,10,4,3,9,6,56,50,61,98,1.6,3.2,28.1,41.6,78,123,38.8,-13.1,61,87,41.2,-10.6,Forward,Center
2755,Jurijs Ralfs,LD,1,ANC,74,66,74667,4,16,20,5,32,0,1,1,2496,0,0,0,5090,0,18,7,0,0,0,79,12,33,30,99,57,52,60,101.3,3.4,3.3,32.1,35.2,983,953,50.8,-2,716,771,48.2,-5.4,Defense,Defense
