TeamId,ES L1 LW,ES L1 C,ES L1 RW,ES L1 LD,ES L1 RD,ES L2 LW,ES L2 C,ES L2 RW,ES L2 LD,ES L2 RD,ES L3 LW,ES L3 C,ES L3 RW,ES L3 LD,ES L3 RD,ES L4 LW,ES L4 C,ES L4 RW,ES L4 LD,ES L4 RD,PP5on4 L1 LW,PP5on4 L1 C,PP5on4 L1 RW,PP5on4 L1 LD,PP5on4 L1 RD,PP5on4 L2 LW,PP5on4 L2 C,PP5on4 L2 RW,PP5on4 L2 LD,PP5on4 L2 RD,PP5on3 L1 LW,PP5on3 L1 C,PP5on3 L1 RW,PP5on3 L1 LD,PP5on3 L1 RD,PP5on3 L2 LW,PP5on3 L2 C,PP5on3 L2 RW,PP5on3 L2 LD,PP5on3 L2 RD,PP4on3 L1 F1,PP4on3 L1 F2,PP4on3 L1 LD,PP4on3 L1 RD,PP4on3 L2 F1,PP4on3 L2 F2,PP4on3 L2 LD,PP4on3 L2 RD,PK4on5 L1 F1,PK4on5 L1 F2,PK4on5 L1 LD,PK4on5 L1 RD,PK4on5 L2 F1,PK4on5 L2 F2,PK4on5 L2 LD...56,PK4on5 L2 LD...57,PK4on5 L3 F1,PK4on5 L3 F2,PK4on5 L3 LD...60,PK4on5 L3 LD...61,PK3on5 L1 F1,PK3on5 L1 LD,PK3on5 L1 RD,PK3on5 L2 F1,PK3on5 L2 LD...66,PK3on5 L2 LD...67,PK3on4 L1 F1,PK3on4 L1 LD,PK3on4 L1 RD,PK3on4 L2 F1,PK3on4 L2 LD...72,PK3on4 L2 LD...73,4on4 L1 F1,4on4 L1 F2,4on4 L1 LD,4on4 L1 RD,4on4 L2 F1,4on4 L2 F2,4on4 L2 LD...80,4on4 L2 LD...81,3on3 L1 F1,3on3 L1 LD,3on3 L1 RD,3on3 L2 F1,3on3 L2 LD...86,3on3 L2 LD...87,Shootout 1,Shootout 2,Shootout 3,Shootout 4,Shootout 5,Goalie 1,Goalie 2,Extra Attacker 1,Extra Attacker 2,...97,season
9,3358,3083,3157,3470,3142,3289,3694,3613,3656,3281,3678,3463,2928,3377,3170,NA,NA,NA,NA,NA,3358,3083,3157,3470,3142,3289,3694,3613,3656,3281,3358,3083,3157,3470,3142,3289,3694,3613,3656,3281,3694,3289,3470,3142,3358,3157,3377,3656,3358,3083,3470,3142,3157,3289,3656,3281,2928,3694,3377,3170,3289,3470,3142,3358,3656,3281,3157,3470,3142,3358,3656,3281,3358,3157,3470,3142,3083,3289,3656,3281,3083,3358,3142,3694,3289,3470,3358,3289,3083,3694,3157,3321,3481,3613,2928,;;;,83
14,3610,3635,3628,3451,3485,2927,4209,2790,3311,3488,3960,3169,3506,2934,2925,NA,NA,NA,NA,NA,3506,3169,3628,2790,2925,3610,3635,4209,2927,3311,3506,3169,2790,3960,2925,3610,3635,3628,2927,3311,3506,3169,3960,2925,3628,3635,3610,3311,3610,3635,2934,3485,2927,3169,3488,3451,NA,NA,NA,NA,3635,2934,3485,3169,3488,3451,3635,2934,3485,3169,3488,3451,3506,3169,3485,2925,2790,3635,3451,2934,3506,3169,2925,2790,3635,3485,3628,3506,3169,2790,3610,3894,3421,3506,3169,;;;,83
15,4039,4040,4071,4038,3509,2443,3632,4037,3624,3583,2564,3538,3597,3294,3682,NA,NA,NA,NA,NA,4039,4040,4037,3624,3509,4071,3632,3597,4038,3583,4039,4040,4037,3624,3509,4071,3632,3597,4038,3583,4040,4037,3624,3509,3632,3597,4038,3583,4039,4040,4038,3509,2443,3632,3624,3583,2564,3597,3294,3682,4040,4038,3509,3632,3624,3583,4040,4038,3509,3632,3624,3583,4040,4037,4038,3509,3632,4071,3624,3583,4040,4037,3509,3632,4071,4038,4040,4037,4071,2443,3509,3639,3094,4040,4037,;;;,83
16,2658,3471,2363,3326,4049,4187,3897,3199,2378,2425,4046,2358,2497,2638,2530,NA,NA,NA,NA,NA,2658,3471,2363,3326,4049,4187,2497,4046,3897,2530,2658,3471,2363,3326,4049,4187,2358,2497,3897,2530,2658,3471,3326,4049,2363,3897,2530,2425,3199,2358,2638,2425,2658,4046,2378,2530,2497,3897,3326,4049,4187,2638,2425,2358,2378,3326,4187,2638,2425,2358,2378,3326,3471,2658,3326,4049,3897,3199,2378,2425,3471,2658,3326,3897,3199,4049,3897,3471,3199,2363,4187,3111,4047,3897,3199,;;;,83
17,4051,3525,3216,3279,2958,3636,3425,4052,2787,2643,3974,3366,3333,3885,3328,NA,NA,NA,NA,NA,4052,3525,3216,3279,2958,3636,3425,4051,2787,2643,4052,3525,3216,3279,2958,3636,3425,4051,2787,2643,3525,4051,3279,2958,3425,4052,2787,2643,3525,3216,3279,2958,4051,4052,2787,2643,3425,3636,3885,3328,3525,3279,2958,3216,2787,2643,3525,3279,2958,3216,2787,2643,3525,4051,3279,2958,3425,3216,2787,2643,3525,4051,2958,3974,3216,3279,3216,4051,3525,4052,3366,3886,3159,4052,4051,;;;,83
18,2143,3900,4064,3574,4063,4065,2991,3601,3362,2714,3293,3063,3602,2468,3855,NA,NA,NA,NA,NA,4064,3900,2991,3601,4063,3293,3063,2143,3602,3574,4064,3900,2991,4063,3601,3293,3063,2143,3574,3602,3900,4064,4063,3574,2991,3601,2714,3362,3900,4065,4063,3574,2991,3601,2714,3362,3063,2143,2468,3855,4065,4063,3574,3601,2714,3362,4065,4063,3574,3601,2714,3362,3900,4065,4063,3574,2991,3601,2714,3362,3900,4065,4063,2991,3601,3574,3900,4064,2991,3601,3602,4068,3622,3900,2991,;;;,83
19,3858,2465,4200,2951,3903,2494,2944,2493,3495,4055,2513,3161,2552,2459,2568,NA,NA,NA,NA,NA,3858,2465,4200,2951,3903,2944,2494,3161,NA,4055,3858,2465,4200,2951,3903,2944,2494,3161,NA,4055,2465,4200,3903,2951,2944,3858,NA,4055,4200,2944,3903,2951,3858,2465,NA,4055,2493,2494,2459,3495,2944,3903,2951,2465,NA,4055,2944,3903,2951,2465,NA,4055,4200,2465,3903,2951,2944,3858,NA,4055,2465,2951,3903,2944,4200,4055,2465,3858,4200,2493,2944,3906,4056,2465,4200,;;;,83
0,4202,3415,4203,4206,4201,3598,3446,3620,3699,4208,3350,4204,2586,3768,3158,NA,NA,NA,NA,NA,4202,3415,4203,4206,4201,3620,3446,3598,4208,3768,4202,3415,4203,4206,4201,3620,3446,3598,4208,3768,4204,3446,4206,4208,4203,4202,4201,3415,3415,4202,4208,3699,4203,4204,4201,4206,3446,3598,3158,3768,4202,4208,3699,4203,4201,4206,4202,4208,3699,4203,4201,4206,4203,4202,4206,4201,3446,3598,4208,3699,4203,4202,4206,3446,3598,4201,3415,4203,4202,3598,3350,3287,3697,3598,4202,;;;,84
1,3387,2941,3781,3698,3277,4163,3339,4319,4336,3692,2615,3213,3392,2970,3936,NA,NA,NA,NA,NA,3387,2941,3781,4163,3277,2615,3339,3213,4319,3692,3387,2941,3781,4163,3277,2615,3339,3213,4319,3692,3387,2941,3277,4319,2615,3339,4163,3692,3339,4319,3698,4336,2941,3781,3277,3692,NA,NA,NA,NA,4319,3698,4336,3781,3277,3692,4319,3698,4336,3781,3277,3692,2941,3339,3698,3277,4319,3387,4336,3692,2941,3339,3698,4319,3387,3692,3339,3387,2615,2941,3277,3417,3511,2941,3339,;;;,84
2,3629,2487,3637,3394,3502,3616,3177,2662,2617,2677,2767,3352,2947,3379,3607,NA,NA,NA,NA,NA,3616,2487,3637,3394,2677,2662,3177,3629,2947,3502,3616,2487,3637,3394,2677,2662,3177,3629,2947,3502,3637,3629,3394,2677,3616,2487,2947,3502,3629,2662,3394,3502,2767,3177,2617,2677,3637,2487,3607,3379,3629,3394,3502,2662,2617,2677,3629,3394,3502,2662,2617,2677,2487,3616,3394,3502,3629,3637,2677,2617,2487,3616,2677,3637,3177,3502,3637,3616,2487,3629,3502,3105,3296,3637,3616,;;;,84
3,3097,3140,2609,2712,2338,3450,2559,2510,3674,4002,2495,2672,2956,2402,2622,NA,NA,NA,NA,NA,2609,3140,3097,2712,2338,2510,2559,3450,3674,4002,2510,3140,3097,2712,2338,2609,2559,3450,3674,4002,3140,3097,2712,2338,2559,3450,3674,4002,3140,2510,2712,4002,2559,3097,3674,2338,2672,2609,2402,2622,3140,2712,4002,2510,3674,2338,3140,2712,4002,2510,3674,2338,3140,3097,2712,2338,2559,2609,3674,4002,3140,2712,2338,2559,3674,4002,3450,3097,2495,2609,3140,4309,4069,3097,3140,;;;,84
4,2692,3642,3871,3516,4117,3311,3696,3058,2675,2780,2754,2709,2606,2478,2973,NA,NA,NA,NA,NA,2692,3642,3871,2754,3516,3311,3696,3058,2973,2675,2692,3642,3871,2754,3516,3311,3696,3058,2973,2675,3642,3871,2692,3516,3311,3696,2754,2675,2692,3642,3516,2780,3311,3696,2675,4117,2606,2709,3058,3871,2692,3516,2780,3642,2675,4117,2692,3516,2780,3642,2675,4117,3311,3642,3516,2780,3871,3696,2675,4117,3311,3642,3516,3871,3696,2780,2692,3871,3696,3642,3516,3442,3669,3871,3642,;;;,84
5,3594,3426,3534,3099,4042,3061,3618,2519,3284,2598,2582,2601,2485,3641,2344,NA,NA,NA,NA,NA,3594,3426,3534,3099,4042,3061,2601,2519,2598,2344,3594,3426,3534,3099,4042,3061,2601,2519,2598,2344,3594,3426,3099,4042,3061,2601,2598,2344,3594,3426,3099,4042,3061,2601,2598,2344,3534,3618,NA,3284,3426,3099,4042,3618,2598,2344,3426,3099,4042,3618,2598,2344,3594,3426,3099,4042,3061,3618,2598,2344,3594,3426,3099,3061,3618,4042,NA,3594,3426,2601,4042,4041,4070,3426,3534,;;;,84
6,3999,2698,3919,2949,3700,3020,4016,3198,3652,4134,2532,2682,2700,2620,3713,NA,NA,NA,NA,NA,3999,2698,3919,2949,3020,2532,4016,3198,3700,3713,3198,2698,2700,3700,2532,3020,4016,3999,2682,3652,2698,3999,3700,2949,3919,3020,2620,4134,2532,2698,2949,4134,3919,3999,3652,3700,3198,4016,2620,3713,3999,3652,2949,2698,3700,2620,4016,3700,2949,2698,3652,4134,3999,2698,2949,3700,3919,4016,3652,4134,3999,2698,2949,3020,3919,3700,3999,2698,4016,3020,3198,2914,3481,2698,3999,;;;,84
7,3154,4061,4062,3526,4060,3475,3685,3081,2570,4194,3615,3270,2616,4121,3661,NA,NA,NA,NA,NA,3081,4061,4062,3475,3526,3154,3685,3615,4060,4194,3081,4061,4062,3475,3526,3154,3685,3615,4060,4194,4062,4061,4194,3526,3081,3685,4060,2570,3081,4061,2570,4194,3475,3685,4060,3526,3154,3615,4121,3661,4061,2570,4194,3685,4060,3526,4061,2570,4194,3615,4060,3526,4062,4061,4060,3526,3081,3685,2570,4194,4062,4061,3526,3081,3685,4194,4061,4062,3685,3475,3081,3006,2354,4062,3081,;;;,84
8,2987,2365,3708,3091,3498,3467,3513,2472,2404,2259,3166,3480,3756,2618,3338,NA,NA,NA,NA,NA,3467,3513,3708,2404,2259,2987,2365,2472,3091,3498,3467,3513,3708,2404,2259,2987,2365,2472,3091,3498,3467,3513,2404,2259,2987,2365,3091,3498,2987,2365,2404,2259,3467,3513,2618,3498,3480,3166,3091,3338,2365,2404,2259,3513,3091,3498,2365,2404,2259,3513,3091,3498,3467,3513,2404,2259,3480,3166,3091,3498,3467,3513,2404,3480,3166,2259,3166,3467,3708,2987,3513,2894,3438,3166,3708,;;;,84
9,3289,3083,3157,3470,3281,2928,3694,3613,3656,3377,3466,3678,3602,3346,4242,NA,NA,NA,NA,NA,3289,3083,3157,3470,3377,2928,3694,3613,3656,4242,3289,3083,3157,3470,3377,2928,3694,3613,3656,3281,3694,3289,3470,3377,3613,3157,3656,3281,3289,3083,3470,3377,3157,3694,3656,3281,2928,3613,3346,4242,3289,3470,3377,3694,3656,3281,3157,3470,3377,2928,3656,3281,3083,3157,3470,3377,3289,3613,3656,3281,3083,3289,3470,3694,2928,3656,3289,3694,3083,3613,3157,3119,3497,3083,3613,;;;,84
14,3610,3635,3628,3451,3485,2927,4209,2790,3149,3488,3960,3169,3506,2934,2925,NA,NA,NA,NA,NA,3610,3635,3628,2790,3485,3506,3169,4209,2927,3451,3610,3635,3628,2790,3485,3506,3169,4209,2927,3451,3628,3635,3610,3485,3506,3169,2790,3451,3610,3169,2934,3451,2927,3635,3488,3149,NA,NA,NA,NA,3635,2934,3451,3169,3488,3149,3635,2934,3451,3169,3488,3149,3506,3169,3485,3149,2790,3635,3451,2934,3506,3169,3485,2790,3635,3149,3628,3506,3169,2790,3610,3421,2635,3506,3169,;;;,84
15,4037,4040,4071,4038,3509,3597,3538,3682,3294,2643,4039,3632,2443,3624,3583,NA,NA,NA,NA,NA,4071,3538,4037,4038,3509,4039,4040,3597,3624,3583,4071,3538,4037,4038,3509,4039,4040,3597,3624,3583,4040,4037,4038,3509,3632,3597,3624,3583,4039,4040,4038,3509,2443,3538,3624,3583,3682,3597,3294,2643,4040,4038,3509,3632,3624,3583,4040,4038,3509,3632,3624,3583,4040,4037,4038,3509,3632,4071,3624,3583,4040,4037,3509,3632,4071,4038,4040,4037,4071,2443,3509,3639,3094,4040,4037,;;;,84
16,2658,3471,2363,3326,4049,4187,2358,3199,2638,2425,4046,2906,2497,3360,2378,NA,NA,NA,NA,NA,2658,3471,3199,4049,2497,4187,2358,2363,3326,2378,2658,3471,3199,4049,2497,4187,2358,2363,3326,2378,2658,3471,3326,4049,3199,2358,2378,2425,3199,4187,2638,2425,2497,2358,3360,2378,2658,3471,3326,4049,4187,2638,2425,2358,3326,2906,4187,2638,2425,2358,3326,2378,3471,2658,3326,4049,2358,3199,2638,2425,3471,2658,3326,2358,3199,4049,3471,3199,2658,4187,2358,3111,4047,4187,2497,;;;,84
17,4051,3525,4052,2787,2958,3636,3366,3333,3600,4321,3974,3425,3328,2980,4054,NA,NA,NA,NA,NA,4051,3525,4052,2787,2958,3636,3366,3333,3600,4321,4051,3525,4052,2787,2958,3636,3366,3333,3600,4321,3525,4052,2787,2958,3366,4051,3600,4321,3525,4052,2787,2958,3366,3636,3600,4321,3425,3974,2980,4054,3525,2787,2958,3366,3600,4321,3525,2787,2958,3366,3600,4321,3525,4052,2787,2958,3366,4051,3600,4321,3525,4052,2958,3366,3600,2787,4051,3525,4052,3366,3636,3159,3433,4052,4051,;;;,84
18,4065,3063,4064,3855,3574,3601,2991,3293,3343,3362,2594,2678,2714,2590,3103,NA,NA,NA,NA,NA,4065,3063,4064,3574,2594,3601,2991,3293,3855,2714,4065,3063,4064,3574,2594,3601,2991,3293,3855,2714,3063,4064,3855,3574,2991,3601,3343,3362,3063,3293,3855,3574,2991,4065,3343,3362,2678,3601,NA,NA,3063,3855,3574,2991,3343,3362,3063,3855,3574,2991,3343,3362,2991,3601,3343,3574,3063,4064,3855,3362,2991,3601,3574,3063,4064,3855,2991,4064,3601,3293,3063,4068,3369,2991,3063,;;;,84
19,2494,3858,4200,2951,4055,2493,2552,2568,3495,2459,3949,2781,2639,2739,2625,NA,NA,NA,NA,NA,2494,3858,4200,2951,4055,2493,2552,2568,3495,2459,2494,3858,4200,2951,4055,2493,2552,2568,3495,2459,4200,3858,4055,2951,2568,2552,2459,3495,2494,2552,4055,2951,2493,3858,2459,3495,3949,2781,2625,2739,3858,4055,2951,2552,2459,3495,3858,4055,2951,2552,2459,3495,4200,3858,4055,2951,2568,2552,2459,3495,3858,4055,2951,2552,4200,3495,3858,4200,2552,2493,2494,2736,4056,4200,2552,;;;,84
