TeamId,ES L1 LW,ES L1 C,ES L1 RW,ES L1 LD,ES L1 RD,ES L2 LW,ES L2 C,ES L2 RW,ES L2 LD,ES L2 RD,ES L3 LW,ES L3 C,ES L3 RW,ES L3 LD,ES L3 RD,ES L4 LW,ES L4 C,ES L4 RW,ES L4 LD,ES L4 RD,PP5on4 L1 LW,PP5on4 L1 C,PP5on4 L1 RW,PP5on4 L1 LD,PP5on4 L1 RD,PP5on4 L2 LW,PP5on4 L2 C,PP5on4 L2 RW,PP5on4 L2 LD,PP5on4 L2 RD,PP5on3 L1 LW,PP5on3 L1 C,PP5on3 L1 RW,PP5on3 L1 LD,PP5on3 L1 RD,PP5on3 L2 LW,PP5on3 L2 C,PP5on3 L2 RW,PP5on3 L2 LD,PP5on3 L2 RD,PP4on3 L1 F1,PP4on3 L1 F2,PP4on3 L1 LD,PP4on3 L1 RD,PP4on3 L2 F1,PP4on3 L2 F2,PP4on3 L2 LD,PP4on3 L2 RD,PK4on5 L1 F1,PK4on5 L1 F2,PK4on5 L1 LD,PK4on5 L1 RD,PK4on5 L2 F1,PK4on5 L2 F2,PK4on5 L2 LD...56,PK4on5 L2 LD...57,PK4on5 L3 F1,PK4on5 L3 F2,PK4on5 L3 LD...60,PK4on5 L3 LD...61,PK3on5 L1 F1,PK3on5 L1 LD,PK3on5 L1 RD,PK3on5 L2 F1,PK3on5 L2 LD...66,PK3on5 L2 LD...67,PK3on4 L1 F1,PK3on4 L1 LD,PK3on4 L1 RD,PK3on4 L2 F1,PK3on4 L2 LD...72,PK3on4 L2 LD...73,4on4 L1 F1,4on4 L1 F2,4on4 L1 LD,4on4 L1 RD,4on4 L2 F1,4on4 L2 F2,4on4 L2 LD...80,4on4 L2 LD...81,3on3 L1 F1,3on3 L1 LD,3on3 L1 RD,3on3 L2 F1,3on3 L2 LD...86,3on3 L2 LD...87,Shootout 1,Shootout 2,Shootout 3,Shootout 4,Shootout 5,Goalie 1,Goalie 2,Extra Attacker 1,Extra Attacker 2,...97,season
0,4693,3960,3661,4556,4559,4348,3430,3751,4402,3915,3717,1676,4387,4090,4684,NA,NA,NA,NA,NA,4348,3430,3751,4402,3915,4693,3960,3661,4556,4559,4348,3430,3751,4402,3915,4693,3960,3661,4556,4559,3751,3430,4402,3915,4348,3960,4559,3661,4348,3430,4402,3915,3661,3960,4559,4556,1676,4693,4090,4684,3430,4402,3915,3960,4559,4556,3430,4402,3915,3960,4559,4556,3751,3430,4402,3915,4348,3960,1676,3661,3751,3430,3915,4348,3960,4402,3430,3751,3915,4348,3960,2789,3273,3430,3751,NA,78
1,4358,4035,4261,4412,4000,4545,2668,4030,4212,4506,4434,768,4576,3953,4460,NA,NA,NA,NA,NA,4358,4035,4261,4412,4000,4030,2668,4545,3953,4506,4358,4035,4261,4412,4000,4030,2668,4545,3953,4506,4035,4358,4412,4000,2668,4261,3953,4506,2668,4035,4412,4000,768,4576,4212,4506,4434,4030,3953,4460,4035,4412,4000,2668,4212,4506,768,4212,4506,2668,4412,4000,4035,4358,4412,4000,2668,4261,4212,4506,4035,4358,4000,2668,4261,4412,4035,4030,4358,4261,768,4395,3538,4035,2668,NA,78
2,3127,4229,3879,4197,4534,4084,4166,4672,2974,3028,3011,3541,3249,3355,3678,NA,NA,NA,NA,NA,4229,4166,4084,4197,2974,3011,3541,3879,3028,4534,4229,4166,4084,4197,2974,3011,3541,3879,3028,4534,3541,3011,4197,2974,4229,4166,3028,4534,3541,3127,2974,4197,4229,4166,3678,3028,3249,4672,3355,4534,3541,2974,4197,3127,3678,3028,3541,2974,4197,3127,3678,3028,4229,4672,2974,4534,3011,4166,4197,3028,3541,4229,4534,3011,3127,2974,4229,4672,4534,4084,3011,3635,4225,4672,4229,NA,78
3,3648,4043,3763,4127,3888,4306,4325,4537,4276,3604,4661,4593,4480,3738,2841,NA,NA,NA,NA,NA,3648,4043,3763,4127,3888,4306,4325,4480,4276,3604,3648,4043,3763,4127,3888,4306,4325,4480,4276,3604,4043,3763,4127,3888,4306,4325,4276,3604,4306,3763,4127,3888,4043,3648,4276,3604,4480,4325,3738,2841,4306,4127,3888,3648,4276,3604,4306,4127,3888,3648,4276,3604,4043,3763,4127,3888,4306,4325,4276,3604,4043,3763,4127,4306,4325,4276,3763,3648,4306,4325,4043,4512,4522,3763,3648,NA,78
4,4616,3864,4516,4397,4120,2544,4457,4551,4049,4149,3942,3816,4314,4153,4008,NA,NA,NA,NA,NA,4616,3864,4516,4049,4120,2544,4457,4551,4397,4149,4616,3864,4516,4049,4120,2544,4457,4551,4397,4149,3864,4516,4049,4120,4457,4314,4397,4149,4314,3942,4008,4397,3864,2544,4049,4149,3816,4457,4153,4120,4314,4008,4397,3864,4120,4149,4314,4008,4397,3864,4120,4149,3864,2544,4008,4120,4457,3942,4049,4149,3864,2544,4120,4457,3942,4049,4314,4516,3864,3942,2544,4102,4546,4314,4457,NA,78
5,3789,3366,3708,2976,3356,3418,2652,2892,4532,3697,4223,4017,4242,4353,4299,NA,NA,NA,NA,NA,3789,3366,3708,2976,3697,3418,4017,2652,4353,4299,3789,3366,3708,2976,3697,3418,4017,2652,4353,4299,3366,3708,2976,3697,4017,2652,4353,4299,3366,3789,2976,3697,4017,3708,4299,3356,NA,NA,NA,NA,3366,2976,3697,4017,4299,3356,3366,2976,3697,4017,4299,3356,3366,3708,2976,3697,4017,3789,4299,3356,3366,2976,3697,3708,4299,3356,3708,3366,2652,4017,2892,4329,849,3366,2976,NA,78
6,3599,3807,3666,4026,3448,4293,4323,4213,4681,4235,2947,3033,4075,3478,3794,NA,NA,NA,NA,NA,4075,3807,3666,3478,3448,2947,3033,4293,4026,3794,4075,3807,3666,3478,3448,2947,3033,4293,4026,3794,2947,3599,3478,3448,3033,4075,3794,4026,2947,3033,3478,3448,4075,4323,3794,4235,NA,NA,NA,NA,2947,3478,3448,3033,3794,4235,2947,3478,3448,3033,3794,4235,2947,3033,3478,3448,3666,4075,3794,4026,2947,3033,3448,3666,4026,3478,2947,3666,3033,3807,4075,3746,4463,2947,3666,NA,78
7,3073,3477,3658,3609,2868,3362,2935,4032,4052,3845,4415,3423,4636,3781,3455,NA,NA,NA,NA,NA,3477,2935,3658,3609,3455,3362,3073,4032,4052,3781,3477,2935,3658,3609,3455,4032,3423,3362,4052,3781,3477,2935,3609,3455,3362,4032,4052,3658,4032,3423,3781,3455,3658,2935,3609,2868,4636,3073,4052,3845,3423,3781,3455,2935,3609,2868,3423,3781,3455,3073,2868,3845,3073,3477,3609,3455,3362,2935,3781,4032,2935,3477,3609,3423,3362,3781,2935,3073,3477,3362,3423,4174,992,3609,3362,NA,78
8,3008,3956,3945,3906,3856,4378,4484,4356,4530,4041,4675,4345,3310,4420,4620,NA,NA,NA,NA,NA,3945,3956,3008,3856,3906,4378,4484,4356,4420,4530,3945,3956,3008,3856,3906,4378,4484,4356,4420,4530,3956,3945,3008,3906,4484,4378,4420,4530,3956,3008,4041,3856,4484,4378,4420,3906,4675,4356,4530,4620,3008,4041,3856,4484,4420,3906,3008,4041,3856,4484,4420,3906,3008,3956,3906,3856,4484,4378,4530,4420,3956,3008,3856,4484,4378,3906,3956,3008,3945,4378,4484,2575,3955,3008,3956,NA,78
9,3846,3145,2962,2553,3507,4454,1190,1239,4617,3256,2728,3865,1170,1846,3991,NA,NA,NA,NA,NA,3846,3145,2962,4454,3507,1190,2728,1239,2553,3991,3846,3145,2962,4454,3507,1190,2728,1239,2553,3991,3145,2962,1239,3507,2728,4454,2553,3991,3145,2962,4617,3256,3865,2728,2553,3507,1239,1190,1846,3991,3145,2962,3256,2728,2553,3507,3145,2962,3256,2728,2553,3507,3145,2962,4617,3256,2728,4454,2553,3507,3145,2962,3256,2728,4454,3507,2962,4454,2728,3846,3145,3136,3829,3145,4454,NA,78
10,3189,3270,4490,3271,3245,3142,3944,4607,877,4110,3003,3147,2540,4491,4429,NA,NA,NA,NA,NA,3189,3270,4490,3142,3245,2540,3944,4607,3147,3271,3189,3270,4490,3142,3245,2540,3944,4607,3147,3271,2540,3270,3189,3271,3944,3142,4110,4491,3142,3189,3271,877,3944,3270,4110,3245,2540,3147,4491,4429,3189,3271,877,3270,4110,3245,3189,3271,877,3270,4110,3245,3270,3142,3189,3245,4490,3944,3271,877,3270,3142,3271,3944,3189,3245,3270,3142,3189,4490,3944,4024,3900,3142,3189,NA,78
11,2718,3886,4015,2529,2486,3687,4500,4526,4399,2228,2220,4427,2427,3359,2463,NA,NA,NA,NA,NA,4500,3886,4015,2486,4399,2718,4427,4526,2529,2228,4500,3886,4015,2486,4399,2718,4427,4526,2529,2228,3886,4500,4399,2463,2718,4015,2228,2529,2718,2220,2463,2228,4015,4526,2486,4399,4427,3886,3359,2529,2220,2228,2463,4427,2529,2486,2220,2228,2463,4427,2529,2486,3886,4015,2529,2228,3687,4500,2463,4399,3886,4015,4399,3687,4500,2228,3886,4015,4500,2718,2228,3843,2312,3886,4500,NA,78
12,3188,3606,2917,4167,3821,3662,3524,3911,3395,3825,4028,4003,3898,3810,4667,NA,NA,NA,NA,NA,3662,3524,3911,3825,3606,4028,4003,3898,4167,3188,3662,3524,3911,3825,3606,4028,4003,3898,4167,3188,3662,3524,3825,3911,4003,3606,4167,3898,4028,3524,3395,3825,3606,3898,3810,4167,3662,3911,4667,3821,4028,3395,3825,3606,3810,4167,4028,3395,3825,3606,3810,4167,3524,3662,3911,3825,4003,3898,4028,3395,3524,3662,3825,4003,3898,3395,3524,3662,3911,3898,3188,2828,3873,3524,3898,NA,78
13,3701,3417,3341,3021,3504,3992,2886,2457,2207,4214,2794,3378,3277,1622,3766,NA,NA,NA,NA,NA,3378,3417,3341,1622,3766,3277,3701,2794,3021,3504,3378,3417,3277,1622,3766,3992,3701,2794,3021,3504,3378,3417,1622,3766,3277,3701,3021,3504,3701,3417,1622,3766,2794,3378,3021,3504,3277,2886,2207,4214,2886,1622,3766,3701,3021,3504,2886,1622,3504,3701,3021,3766,3417,3277,1622,3766,3378,2794,3021,3504,3417,3277,1622,3378,2794,3766,3341,3417,3378,3701,3277,3547,4455,3378,3417,NA,78
14,3757,3665,3505,3290,3486,3294,3585,4206,3569,4065,2952,781,1803,3491,4031,NA,NA,NA,NA,NA,3294,3585,4206,3569,3486,3505,3665,2952,3491,3290,4206,3585,3505,3569,3486,3294,3665,2952,3491,3290,3585,3505,3569,3486,3294,2952,3491,3290,3665,3294,3491,3290,3757,2952,3569,3486,3585,3505,4031,4065,3665,3491,3290,3585,3569,3486,3294,3290,3491,3665,3569,3486,3585,3505,3569,3486,3294,2952,3290,3491,3585,3505,3486,3294,2952,3491,3505,3585,2952,4206,3294,3750,1413,3294,781,NA,78
15,3735,3527,3496,4354,3578,3567,3287,2984,3321,3640,2404,3670,3372,2440,4553,NA,NA,NA,NA,NA,3735,3527,3496,3287,3578,3372,3670,2984,3640,4354,3735,3527,3496,3287,3578,3372,3670,2984,3640,4354,3496,3527,3640,3578,3735,3287,3321,4354,2984,3287,2440,3321,3567,3670,4553,4354,3496,3527,3578,3640,3287,2440,3321,3670,3578,4354,3287,2440,3321,3670,3578,4354,3496,3527,3321,3578,3735,3287,2440,3640,3527,3496,3578,3287,3735,3321,3496,3527,3287,3735,2984,2595,4478,3527,3496,NA,78
18,4360,3593,3806,4092,4027,4560,4172,4571,3178,4288,4668,2920,2564,4461,3645,NA,NA,NA,NA,NA,3593,4172,3806,3178,4092,2920,4360,3645,4027,4288,3593,4172,3806,3178,4092,2920,4360,3645,4027,4288,3593,3806,3178,4092,2920,4172,4027,4288,3593,3806,3178,4288,2920,4172,4027,4092,2564,4360,4461,3645,3593,3178,4288,3806,4027,4092,3593,3178,4288,3806,4027,4092,3593,3806,3178,4288,2920,4172,4027,4092,3593,3806,3178,2920,4172,4092,3593,3806,2920,4172,3178,4468,4312,3593,3178,NA,78
19,4584,4247,4479,4443,4540,4398,4394,4634,2454,4503,1506,4380,1428,4045,4175,NA,NA,NA,NA,NA,4398,4394,4479,4503,4540,4584,4247,4634,2454,4443,1506,4247,1428,4503,4540,4398,4394,4479,4443,2454,4479,4247,4503,4540,4398,4394,2454,4443,4584,4247,4443,2454,4398,4394,4045,4175,1506,4380,4503,4540,4247,4443,2454,4394,4045,4175,4247,4443,2454,4394,4045,4175,4479,4394,4540,4443,4398,4247,4503,2454,4398,4247,4540,4479,4394,4503,4247,4398,4479,4394,1428,4632,4517,4247,4394,NA,78
20,4246,4232,4238,4352,4487,3589,4449,3528,4627,4588,4515,4384,3000,369,4304,NA,NA,NA,NA,NA,4238,4232,4246,3589,4352,4515,4449,3528,4384,4487,4238,4232,4246,3589,4352,4515,4449,3528,4384,4487,4232,4246,3589,4352,4449,4238,3528,4487,4232,4246,4352,4487,4449,3528,4588,4627,NA,NA,NA,NA,4232,4352,4487,4449,4588,4627,4232,4487,4588,4449,4352,4627,4232,4246,4352,4487,4449,3528,4588,4627,4232,4246,4352,4449,3528,4487,4246,3589,4238,4232,3528,4566,4278,4246,3528,NA,78
21,4423,4349,4308,2620,3412,3029,3258,2792,2488,3237,3720,3882,4013,1014,3975,NA,NA,NA,NA,NA,3720,3882,3258,3412,3237,3029,4349,4013,3975,2488,3720,3882,3258,3412,3237,3029,4349,4013,3975,2488,3882,3720,3412,3237,3258,3029,3975,2488,4013,3258,2488,2620,2792,3882,3975,1014,4308,4349,3412,3237,3882,2488,2620,3258,3975,1014,3882,2620,2488,3258,3975,1014,3882,2792,2620,3412,3258,3029,2488,3237,3882,3720,3412,3258,3029,3237,3882,3258,3720,3029,4349,2921,4655,3882,3258,NA,78
0,4693,3960,4454,4556,4684,4348,3430,3751,4559,3915,1676,4695,3661,4445,4667,NA,NA,NA,NA,NA,4348,3430,3751,4559,3915,4693,3960,4454,4556,4684,4348,3430,3751,4559,3915,4693,3960,3661,4556,4684,3751,3430,4559,3915,4348,3960,4556,4684,3751,3430,4559,3915,4348,3960,4684,4556,4454,4693,NA,NA,3430,4559,3915,3960,4684,4556,3430,4559,3915,3960,4684,4556,3751,3430,4559,3915,4348,3960,4684,4556,3751,3430,3915,4348,3960,4559,3751,3430,4348,3915,3960,2575,4815,3751,3430,NA,79
1,4358,4035,4030,4412,4000,4714,4776,4261,4813,3504,4434,2668,4356,4212,4506,NA,NA,NA,NA,NA,4358,4035,4261,4412,4000,4714,2668,4776,4813,3504,4261,4035,4358,4412,4000,4714,4776,2668,4813,4506,4035,4358,4412,4000,2668,4261,4813,4506,2668,4714,4412,4000,4434,4030,3504,4212,4035,4776,4813,4506,4035,4412,4000,2668,4212,3504,4035,4412,4000,2668,4212,3504,4035,4358,4412,4000,2668,4261,4813,3504,4035,4358,4000,2668,4261,4412,4035,4358,4261,4714,4776,3538,4395,4035,2668,NA,79
2,4785,4166,4084,2974,4534,2792,4229,2920,3678,3355,1506,4742,3188,369,1394,NA,NA,NA,NA,NA,4084,4166,4229,4785,4534,1506,2792,2920,3355,3678,1506,4166,4084,4534,4785,2792,4229,2920,3355,3678,4166,4229,4534,4785,4084,1506,3355,3678,2920,2792,3678,2974,4166,1506,369,3355,3188,4742,1394,4534,1506,2974,4534,4742,3678,3355,1506,2974,4534,4742,3678,3355,4742,1506,3355,1394,369,3188,3678,4534,1506,369,3678,4742,1394,3355,4229,2792,4534,4084,2920,4704,3635,4166,4229,NA,79
3,3648,4325,3886,4127,3888,4306,4043,3763,4276,4766,3240,4593,4480,3738,3604,NA,NA,NA,NA,NA,3648,4043,3763,4127,3888,4306,4325,3886,4276,4593,3648,4043,3763,4127,3888,4306,4325,3886,4276,4593,4043,3763,4127,3888,4306,4325,4276,4593,4306,3763,4127,3888,4043,3648,4276,3604,3886,4325,3738,4766,4306,4127,3888,3648,4276,3604,4306,4127,3888,3648,4276,3604,4043,3763,4127,3888,4306,4325,4276,3604,4043,3763,4127,4306,4325,4276,3763,3648,4306,4325,4043,4512,4522,3763,3648,NA,79
4,4516,3864,3942,4149,4120,4314,4457,2544,4049,4397,4616,4749,4551,4153,4008,NA,NA,NA,NA,NA,4516,3864,4616,4049,4120,4314,4457,2544,4149,4397,4516,3864,4616,4049,4120,4314,4457,2544,4149,4397,3864,4516,4049,4120,4457,4616,4149,4397,3864,4314,4008,4397,4457,3942,4049,4149,4749,2544,4153,4120,4314,4008,4397,3942,4120,4149,4314,4008,4397,3942,4120,4149,3864,2544,4008,4120,4457,3942,4049,4149,3864,2544,4120,4457,3942,4049,4314,4516,3864,4457,3942,4102,4546,4457,4314,NA,79
5,4223,4017,4242,4353,4299,3789,3366,3708,3697,4532,3418,2652,2892,2976,3356,NA,NA,NA,NA,NA,3789,4017,3708,2976,3697,4223,3366,4242,4353,4299,3789,4017,3708,2976,3697,4223,3366,4242,4353,4299,3366,3708,2976,3697,4017,2652,4353,4299,4017,4242,2976,3697,3366,3708,4299,3356,NA,NA,NA,NA,4017,2976,3697,3366,4299,3356,3366,2976,3697,4017,4299,3356,3366,3708,2976,3697,4017,3789,4299,3356,3366,2976,3697,3708,4299,3356,4017,3366,3708,4242,4223,4329,849,4017,3697,NA,79
6,3599,3807,3666,4197,4235,4293,4323,4213,4026,3448,2947,4770,4075,3478,3794,NA,NA,NA,NA,NA,4075,3807,3666,4197,4026,2947,4770,4293,3448,3478,4075,3807,3666,4197,4026,2947,4770,4293,3448,4235,2947,3599,3478,3448,4075,4770,3794,4026,2947,4323,3478,3448,4075,4293,3794,4235,NA,NA,NA,NA,2947,3478,3448,4323,3794,4235,2947,3478,3448,4323,3794,4235,2947,3807,3478,3448,3666,4075,3794,4026,4293,4770,3448,3666,4026,3478,2947,3666,4075,3807,4197,3746,4463,2947,3666,NA,79
7,3362,3423,4032,3781,3455,4415,2935,4636,4849,3845,3477,3585,3073,3609,4052,NA,NA,NA,NA,NA,3477,3585,3073,3609,3781,4415,2935,4032,3455,4052,3477,3585,4032,3609,3455,4415,2935,3362,3781,4052,3477,3585,3609,3455,4032,2935,3781,4052,3362,3423,3781,3455,4032,3585,4052,3845,4636,2935,4849,3609,3423,3781,3455,2935,3609,4052,3423,3781,3455,3585,4849,3845,3477,3585,3609,3455,3362,3423,3781,4032,3585,3477,3609,2935,4032,3781,2935,3585,3477,4032,3423,4174,2443,2935,4415,NA,79
8,4378,4484,4545,4530,4620,3008,3956,3945,3906,3856,4792,4832,4697,4420,4041,NA,NA,NA,NA,NA,4378,4484,4545,3856,3906,3008,3956,3945,4792,4420,4378,4484,4545,3856,3906,3008,3956,3945,4792,4420,4484,4545,4378,3906,4792,3956,3008,4420,3956,3008,4041,3856,4484,4378,4420,3906,NA,NA,4530,4620,3008,4041,3856,4484,4378,4420,3008,4041,3856,4484,4378,4420,3008,3956,3906,3856,4484,4378,4041,4420,3956,3008,3856,4484,4378,3906,3956,3008,3945,4484,4378,4411,3955,4484,3956,NA,79
9,4727,4774,4809,4730,4822,4718,2952,4345,3256,4788,4340,3145,1170,3507,3991,NA,NA,NA,NA,NA,4727,4774,4809,4730,4822,4718,2952,4345,3991,3256,4727,4774,4809,4730,4822,4718,2952,4345,3991,3256,4774,4809,4718,4822,2952,4345,3991,3507,2952,4340,4730,3256,3145,4718,4788,3507,4774,4345,4822,3991,4340,4730,3256,2952,4788,3507,4340,4730,3256,2952,4788,3507,2952,4340,4730,3507,3145,4718,3256,3991,2952,4340,4730,3145,4718,3507,4809,2952,4718,4774,NA,3829,3136,2952,4340,NA,79
10,3189,3944,3142,4402,4214,3033,3270,4490,4491,3028,4661,4607,2540,4805,4429,NA,NA,NA,NA,NA,3189,3944,3142,3028,4490,3033,3270,4661,4402,4214,3189,3944,3142,3028,4490,3033,3270,4661,4402,4214,3944,3142,4214,3189,4490,3270,4402,3028,3142,3189,4402,4214,3944,3033,4491,4429,2540,4661,4805,3028,3189,4402,4214,3944,4491,3028,3189,4402,4214,3944,4491,3028,3944,3142,3189,4214,4490,3270,4402,3028,3944,3142,4214,3270,3189,4402,3270,3142,3944,4490,3033,4024,3900,3944,3142,NA,79
11,3658,3147,3528,2228,3953,2917,4500,4015,4399,4627,2718,4764,4154,3359,4681,NA,NA,NA,NA,NA,2917,4500,4015,4154,4399,3658,4764,3528,4627,2228,2917,4500,4015,4154,4399,3658,4764,3528,4627,2228,4015,4500,4627,4399,4154,4764,2917,2228,2718,3147,4627,4681,3658,4764,2228,4399,2917,4500,3359,3953,3147,2228,4681,3658,4627,3953,3147,2228,3953,3658,4627,4681,4015,4500,3953,4399,4764,3147,3359,2228,4015,4500,4399,2718,4764,2228,4154,4015,4500,2718,3658,3843,4566,3658,4500,NA,79
12,4028,4003,3911,4167,3810,3662,3524,3898,3395,3821,4706,3606,3011,2868,4090,NA,NA,NA,NA,NA,4028,4003,3911,3395,3662,3606,3524,3898,4167,3810,4028,4003,3911,3395,3662,3606,3524,3898,4167,3810,4003,3911,3395,3810,3662,3524,4167,3898,4028,3524,4167,3810,3606,3898,3395,3821,3662,3911,2868,4090,4028,4167,3810,3606,3395,3821,4028,4167,3810,3606,3395,3821,3524,3662,3911,3810,4003,3898,4028,3395,3524,3662,3810,4003,3898,3395,3524,4003,3911,3898,3662,2828,4830,3524,3898,NA,79
13,3378,3417,3277,3766,3825,4537,3701,3992,1622,3021,3341,2794,2457,2207,4110,NA,NA,NA,NA,NA,3378,3417,3277,3766,3825,4537,3701,3992,1622,3021,3378,3417,3277,3766,3825,4537,3701,3992,1622,3021,3378,3417,3766,3825,3992,3701,3021,1622,3378,3417,3766,3825,3992,3701,1622,3021,3277,2794,2207,4110,3417,3766,3825,3378,1622,3021,3417,3766,3825,3378,1622,3021,3277,3417,3766,3825,2794,3378,1622,3021,3417,3277,3825,3378,2794,3766,3417,3341,3378,3701,3277,3547,3588,3378,3417,NA,79
14,3294,3505,781,3486,3569,4705,3665,3757,3290,3491,1803,4775,4731,4065,4031,NA,NA,NA,NA,NA,3294,3505,3757,3486,3569,4705,3665,781,3290,3491,3294,3505,3757,3486,3569,4705,3665,781,3290,3491,3505,3757,3486,3569,3665,3294,3290,3491,3505,3757,3486,3569,3665,3294,4065,4031,4775,4705,3290,3491,3505,3290,3491,3665,3486,3569,3505,3290,3491,3665,3486,3569,3505,3757,3486,3569,3665,3294,3290,3491,3505,3757,3569,3665,3294,3486,3505,3665,3294,781,4775,3750,1413,3294,781,NA,79
15,4206,3527,3496,4354,3578,3735,3287,3879,3321,3640,2404,3567,2984,2440,4553,NA,NA,NA,NA,NA,4206,3527,3496,3287,3578,3735,3567,3879,4354,3640,4206,3527,3496,3287,3578,3735,3567,3879,4354,3640,3496,3527,4354,3578,3879,3287,3321,3640,3879,3287,2440,3321,2984,3567,4354,4553,3496,3527,3578,3640,3287,2440,3321,3527,4354,3578,3287,2440,3321,3527,3578,4354,3496,3527,3321,3578,3879,3287,2440,3640,3527,3496,3578,3287,3879,3321,3287,3527,3496,4206,3879,2595,4478,3527,3496,NA,79
18,4762,4668,2564,4461,3645,4360,3593,3806,4092,4027,4560,4172,4571,3178,4288,NA,NA,NA,NA,NA,3593,4172,3806,4360,4092,4560,4668,4571,3178,4288,3593,4172,3806,4360,4092,4560,4668,4571,3178,4288,3593,3806,3178,4092,4360,4172,3645,4288,3593,3806,3178,4288,4360,4172,4092,4027,2564,4571,4461,3645,3593,3178,4288,3806,4092,4027,3593,3178,4288,3806,4092,4027,3593,3806,3178,4288,4360,4172,4027,4092,3593,3806,3178,4360,4172,4092,3593,3806,4172,3178,4360,4455,4468,3593,3178,NA,79
19,4398,4394,4479,4443,4503,4634,4247,3589,4672,4540,4584,4769,4739,4831,2454,NA,NA,NA,NA,NA,4398,4394,4479,4540,4503,4634,4247,3589,4672,4443,4398,4394,4479,4540,4503,4634,4247,3589,4672,4443,4398,4394,4672,4540,4479,4247,4831,2454,4584,4247,4443,2454,4398,4394,4672,4540,4739,4769,4831,4503,4247,4672,4443,4394,4831,2454,4247,4443,4503,4394,4672,4540,4398,4394,4443,4503,4479,4247,4672,4540,4479,4247,4503,4398,4394,4540,4247,4398,4479,4394,3589,4632,4517,4247,4394,NA,79
20,4246,4232,4238,4352,4487,4515,4449,4384,4826,4588,4721,2615,4786,4713,4304,NA,NA,NA,NA,NA,4238,4232,4246,4352,4384,4515,4449,2615,4786,4588,4238,4232,4246,4352,4384,4515,4449,2615,4786,4588,4232,4246,4352,4487,4384,4238,4826,4588,4232,4246,4352,4487,4449,4786,4826,4588,4238,2615,4713,4304,4232,4352,4487,4449,4826,4588,4232,4352,4487,4449,4826,4588,4232,4246,4352,4487,4238,4449,4826,4588,4232,4246,4487,4449,4238,4826,4246,4232,4238,4384,4449,4278,4717,4246,4449,NA,79
21,3029,3720,4698,3258,3412,4423,4349,4308,3237,2620,4821,3882,4013,2488,3975,NA,NA,NA,NA,NA,3720,3882,4349,3412,3258,4013,3029,4423,3975,3237,3720,3882,4349,3412,3258,4013,3029,4423,3975,3237,3882,3029,3412,3258,4349,3720,3975,3237,3882,3720,3258,2620,4013,4349,2488,3237,4698,3029,3412,3975,3720,2620,3258,3882,2488,3237,3720,2620,3258,3882,3237,2488,3882,3720,3258,3412,4013,3029,3975,3237,3882,3720,3412,4013,3029,3258,3882,3720,4349,3029,3258,2921,4655,3882,3720,NA,79
0,4693,3960,4454,4491,4684,4584,3430,3751,4556,3915,4695,4870,4434,4667,4304,NA,NA,NA,NA,NA,4584,3430,3751,4556,3915,4693,3960,4454,4491,4684,4584,3430,3751,4556,3915,4693,3960,4454,4491,4684,3751,3430,4556,3915,4584,3960,4491,4684,4584,3430,4556,3915,4454,3960,4491,4684,4693,4695,4667,4304,3430,4556,3915,3960,4491,4684,3430,4556,3915,3960,4491,4684,3751,3430,4556,3915,4584,3960,4491,4684,3751,3430,3915,4584,3960,4556,3751,3430,3960,3915,4556,2575,4815,3915,3751,NA,80
1,4358,4035,2668,4412,4000,4714,4776,4261,4813,4879,4576,5005,4356,4212,4913,NA,NA,NA,NA,NA,4358,4035,4714,4412,4000,5005,4776,4261,4813,4879,4358,4035,4261,4412,4000,4714,4776,2668,4813,4879,4035,4358,4412,4000,2668,4261,4813,4879,4035,4714,4412,4000,4776,4356,4813,4879,2668,4576,4913,4212,4035,4412,4000,4776,4813,4879,4035,4412,4000,4776,4813,4879,4035,4358,4412,4000,4776,4261,4813,4879,4035,4358,4000,4776,4261,4412,4035,4358,4261,4714,4776,4943,4395,4035,4358,NA,80
2,4785,4166,4084,4960,4534,4871,4229,2920,2868,3355,1506,4742,2404,2792,3028,NA,NA,NA,NA,NA,4084,4166,4229,4785,4534,1506,4871,2920,3355,4960,1506,4166,4084,4785,4534,4871,4229,2920,3355,4960,4166,4229,4785,4534,4084,1506,3355,4960,2920,2404,4960,3028,4166,4871,2868,3355,4084,4742,2792,4534,4871,4960,4534,4166,2868,3355,4871,4960,4534,4166,2868,3355,4785,4166,4960,4534,4084,4229,2868,3355,4084,4166,4534,4785,4229,3355,4084,4166,4229,4785,4871,4463,4704,4166,4229,NA,80
3,4306,4593,3886,4127,4766,4043,4325,3341,4445,3888,3240,4480,3763,3043,4955,NA,NA,NA,NA,NA,4306,4043,3341,4325,3888,4480,4593,3886,3763,4127,4306,4043,3341,4325,3888,4480,4593,3886,3763,4127,4043,3341,4325,3888,4306,4593,3763,4127,4306,4325,4127,3888,4043,3763,4445,4766,3886,3341,3043,4955,4306,4127,3888,4325,4445,4766,4306,4127,3888,4325,4445,4766,4043,3763,4127,3888,4306,4325,4445,4766,4043,3763,4127,4306,4325,3888,3763,4306,4325,4043,3886,4512,4522,3763,4325,NA,80
